Timestamp,Actor,Behavior,Recipient,Location,Outside assigned observation time
1/13/2016 12:10,12,Induce-flee,10,LL,
1/13/2016 12:11,6,Chasing,7,LR,
1/13/2016 12:11,3,Subordinate,7,LL,
1/13/2016 12:12,6,Chasing,9,MR,
1/13/2016 12:13,6,Fighting,9,LL,
1/13/2016 12:14,3,Fighting,8,UL,
1/13/2016 12:15,6,Chasing,9,LR,
1/13/2016 12:15,3,Chasing,5,LR,
1/13/2016 12:16,3,Chasing,5,LR,
1/13/2016 12:18,3,Fighting,5,MR,
1/13/2016 12:20,3,Fighting,5,LR,
1/13/2016 12:20,3,Fighting,5,LL,
1/13/2016 12:20,6,Chasing,3,LL,
1/13/2016 12:22,3,Chasing,8,MR,
1/13/2016 12:22,12,Chasing,10,LL,
1/13/2016 12:22,12,Fighting,11,LL,
1/13/2016 12:23,8,Chasing,11,LL,
1/13/2016 12:24,4,Chasing,11,LR,
1/13/2016 12:24,3,Fighting,1,ML,
1/13/2016 12:24,5,Fighting,11,LL,
1/13/2016 12:25,3,Fighting,8,UL,
1/13/2016 12:25,6,Fighting,3,LL,
1/13/2016 12:25,9,Fighting,4,LL,
1/13/2016 12:26,3,Chasing,8,LR,
1/13/2016 12:27,8,Fighting,4,LR,
1/13/2016 12:27,11,Fighting,4,LL,
1/13/2016 12:27,8,Fighting,11,NB4,
1/13/2016 12:31,5,Fighting,11,LL,
1/13/2016 12:35,6,Fighting,3,LL,
1/13/2016 12:35,6,Chasing,3,LL,
1/13/2016 12:36,12,Fighting,10,UL,
1/13/2016 12:36,6,Fighting,3,LL,
1/13/2016 12:36,12,Fighting,10,UL,
1/13/2016 12:37,12,Fighting,10,ML,
1/13/2016 12:38,12,Fighting,10,UR,
1/13/2016 12:38,12,Fighting,11,LL,
1/13/2016 12:41,3,Chasing,8,LL,
1/13/2016 12:41,8,Mounting,11,NB4,
1/13/2016 12:42,3,Chasing,5,NB4,
1/13/2016 12:46,8,Mounting,11,NB1,
1/13/2016 12:59,End,End,End,End,
1/14/2016 11:00,Start,Start,Start,Start,
1/14/2016 11:04,6,Chasing,12,LL,
1/14/2016 11:05,3,Chasing,8,ML,
1/14/2016 11:06,3,Fighting,7,UL,
1/14/2016 11:10,6,Chasing,8,LR,
1/14/2016 11:10,3,"Fighting, Chasing",8,LL,
1/14/2016 11:12,6,"Fighting, Chasing",9,LL,
1/14/2016 11:13,6,Fighting,12,LL,
1/14/2016 11:13,6,"Fighting, Chasing",7,LL,
1/14/2016 11:15,3,Fighting,9,LR,
1/14/2016 11:15,3,"Fighting, Chasing",8,UL,
1/14/2016 11:16,8,"Fighting, Chasing",4,ML,
1/14/2016 11:19,3,Chasing,11,UL,
1/14/2016 11:20,3,"Fighting, Chasing",8,LR,
1/14/2016 11:20,6,Fighting,8,UR,
1/14/2016 11:22,6,Chasing,8,LL,
1/14/2016 11:24,8,Fighting,4,NB1,
1/14/2016 11:25,8,Fighting,4,NB1,
1/14/2016 11:25,6,Chasing,10,LL,
1/14/2016 11:27,8,Chasing,12,MR,
1/14/2016 11:32,6,"Fighting, Chasing",8,MR,
1/14/2016 11:32,8,"Fighting, Chasing",10,UR,
1/14/2016 11:36,12,Subordinate,10,LR,
1/14/2016 11:39,7,Fighting,9,NB1,
1/14/2016 11:40,8,"Fighting, Chasing",10,NB4,
1/14/2016 11:40,8,"Fighting, Chasing",9,NB1,
1/14/2016 11:41,8,"Fighting, Chasing",9,NB4,
1/14/2016 11:42,8,Fighting,4,NB5,
1/14/2016 11:45,3,Fighting,8,LL,
1/14/2016 11:55,6,Fighting,5,NB1,
1/14/2016 11:58,8,Fighting,11,NB4,
1/14/2016 12:00,6,"Fighting, Chasing",12,MR,
1/14/2016 12:00,End,End,End,End,
1/14/2016 15:00,Start,Start,Start,Start,
1/14/2016 15:05,6,Chasing,8,LR,
1/14/2016 15:05,3,Fighting,11,LR,
1/14/2016 15:05,3,Fighting,5,LL,
1/14/2016 15:06,3,"Fighting, Chasing",5,LL,
1/14/2016 15:08,6,Fighting,12,NB5,
1/14/2016 15:11,3,"Fighting, Chasing",1,UR,
1/14/2016 15:16,3,"Fighting, Chasing",8,UL,
1/14/2016 15:16,6,Fighting,8,LL,
1/14/2016 15:17,3,Fighting,5,LL,
1/14/2016 15:19,6,Fighting,2,MR,
1/14/2016 15:21,3,Chasing,8,UL,
1/14/2016 15:22,3,Fighting,8,LL,
1/14/2016 15:27,8,"Fighting, Chasing",9,LR,
1/14/2016 15:27,3,Fighting,8,LL,
1/14/2016 15:31,6,"Fighting, Chasing",8,LR,
1/14/2016 15:33,8,"Fighting, Chasing",7,LR,
1/14/2016 15:35,7,Chasing,4,UR,
1/14/2016 15:45,3,"Fighting, Chasing",10,LL,
1/14/2016 15:45,3,"Fighting, Chasing",9,LR,
1/14/2016 15:45,3,Fighting,5,LL,
1/14/2016 15:51,4,Fighting,10,NB5,
1/14/2016 16:00,End,End,End,End,
1/15/2016 11:01,Start,Start,Start,Start,
1/15/2016 11:04,3,Fighting,7,MR,
1/15/2016 11:05,3,Chasing,7,UL,
1/15/2016 11:06,7,Fighting,10,UL,
1/15/2016 11:06,3,Fighting,10,MR,
1/15/2016 11:07,6,Chasing,3,LL,
1/15/2016 11:08,7,Fighting,10,ML,
1/15/2016 11:10,3,Fighting,7,UL,
1/15/2016 11:12,7,Fighting,9,UR,
1/15/2016 11:12,7,Fighting,9,LR,
1/15/2016 11:14,6,Fighting,8,LL,
1/15/2016 11:15,7,Fighting,9,UL,
1/15/2016 11:15,8,Fighting,7,MR,
1/15/2016 11:15,3,Fighting,8,ML,
1/15/2016 11:16,8,Fighting,9,LR,
1/15/2016 11:16,8,Fighting,7,LR,
1/15/2016 11:16,8,Fighting,11,LL,
1/15/2016 11:17,3,Fighting,8,LL,
1/15/2016 11:17,3,Chasing,8,LL,
1/15/2016 11:24,8,Mounting,11,LL,
1/15/2016 11:24,6,Fighting,8,LL,
1/15/2016 11:26,3,Fighting,8,UL,
1/15/2016 11:26,6,Chasing,7,LL,
1/15/2016 11:26,6,Chasing,8,LL,
1/15/2016 11:29,6,Fighting,2,LL,
1/15/2016 11:29,3,Fighting,8,LR,
1/15/2016 11:30,6,Fighting,8,LL,
1/15/2016 11:30,7,Fighting,12,UL,
1/15/2016 11:30,8,Fighting,10,NB4,
1/15/2016 11:31,6,Chasing,11,LR,
1/15/2016 11:31,6,Fighting,11,LL,
1/15/2016 11:32,6,Chasing,8,LL,
1/15/2016 11:32,6,Chasing,8,LL,
1/15/2016 11:33,3,Chasing,8,UR,
1/15/2016 11:35,3,Fighting,7,UL,
1/15/2016 11:37,11,Chasing,10,LL,
1/15/2016 11:38,7,Fighting,12,LL,
1/15/2016 11:38,11,Subordinate,10,LR,
1/15/2016 11:39,7,Fighting,12,UL,
1/15/2016 11:39,7,Fighting,12,UR,
1/15/2016 11:39,7,Chasing,12,UL,
1/15/2016 11:40,8,Fighting,10,LL,
1/15/2016 11:40,3,Chasing,8,LL,
1/15/2016 11:40,6,Chasing,3,LL,
1/15/2016 11:41,3,Fighting,8,LL,
1/15/2016 11:41,6,Chasing,8,LR,
1/15/2016 11:42,6,Chasing,10,NB3,
1/15/2016 11:42,7,Fighting,12,UL,
1/15/2016 11:42,3,Fighting,5,LL,
1/15/2016 11:45,7,Fighting,10,UL,
1/15/2016 11:46,8,Mounting,11,LL,
1/15/2016 11:46,8,Mounting,11,LL,
1/15/2016 11:47,6,Chasing,10,LR,
1/15/2016 11:47,3,Chasing,8,UR,
1/15/2016 11:48,8,Mounting,11,LL,
1/15/2016 11:50,6,Chasing,3,UL,
1/15/2016 11:52,11,Chasing,10,LL,
1/15/2016 11:53,3,Chasing,8,UR,
1/15/2016 11:54,6,Induce-flee,10,UL,
1/15/2016 11:58,8,Fighting,10,UL,
1/15/2016 11:58,3,Chasing,8,ML,
1/15/2016 11:58,3,Fighting,8,LL,
1/15/2016 11:58,7,Fighting,10,UR,
1/15/2016 11:59,End,End,End,End,
1/16/2016 12:00,Start,Start,Start,Start,
1/16/2016 12:13,8,"Fighting, Chasing",2,NB4,
1/16/2016 12:20,7,Fighting,12,ML,
1/16/2016 12:21,6,Fighting,3,LL,
1/16/2016 12:22,8,"Fighting, Chasing",7,LR,
1/16/2016 12:23,8,Fighting,12,LL,
1/16/2016 12:26,6,Fighting,3,LR,
1/16/2016 12:27,8,Fighting,3,LL,
1/16/2016 12:38,6,Fighting,3,MR,
1/16/2016 12:39,8,Mounting,11,LL,
1/16/2016 12:41,8,Chasing,4,UL,
1/16/2016 12:41,8,"Chasing, Mounting",11,LL,
1/16/2016 12:42,8,Mounting,11,NB4,
1/16/2016 12:46,7,"Fighting, Chasing",9,UL,
1/16/2016 12:46,8,Fighting,11,NB3,
1/16/2016 12:48,8,"Fighting, Chasing",11,LL,
1/16/2016 12:50,8,Fighting,11,LL,
1/16/2016 12:51,8,Mounting,11,LL,
1/16/2016 12:55,7,Chasing,10,UR,
1/16/2016 13:00,End,End,End,End,
1/16/2016 14:38,3,Chasing,8,LL,Yes
1/16/2016 14:38,3,Fighting,8,LL,Yes
1/16/2016 14:38,6,Chasing,3,LL,Yes
1/16/2016 15:39,7,Chasing,12,MR,Yes
1/17/2016 11:59,Start,Start,Start,Start,
1/17/2016 12:01,3,Mounting,5,ML,
1/17/2016 12:01,6,Chasing,1,UR,
1/17/2016 12:02,3,Chasing,5,LL,
1/17/2016 12:11,8,Chasing,11,LL,
1/17/2016 12:16,3,Chasing,5,LL,
1/17/2016 12:22,3,Chasing,5,LL,
1/17/2016 12:22,6,Chasing,3,LL,
1/17/2016 12:24,8,Chasing,1,LL,
1/17/2016 12:25,3,Chasing,8,UR,
1/17/2016 12:25,6,Subordinate,3,UR,
1/17/2016 12:26,6,Chasing,8,LR,
1/17/2016 12:35,8,Fighting,12,LL,
1/17/2016 12:35,3,Chasing,5,ML,
1/17/2016 12:35,3,Fighting,5,ML,
1/17/2016 12:36,7,Chasing,1,UL,
1/17/2016 12:37,6,Chasing,12,LR,
1/17/2016 12:38,6,Fighting,12,NB2,
1/17/2016 12:39,3,Chasing,5,LL,
1/17/2016 12:41,3,Fighting,11,LL,
1/17/2016 12:45,8,Fighting,7,UL,
1/17/2016 12:48,3,Fighting,7,LL,
1/17/2016 12:49,3,Chasing,1,MR,
1/17/2016 12:50,6,Fighting,11,LL,
1/17/2016 12:52,6,Fighting,5,LL,
1/17/2016 12:53,6,Fighting,8,LL,
1/17/2016 12:53,6,Chasing,7,LL,
1/17/2016 12:59,End,End,End,End,
1/17/2016 13:19,7,Fighting,9,NB5,Yes
1/18/2016 11:59,Start,Start,Start,Start,
1/18/2016 12:00,6,Fighting,8,LL,
1/18/2016 12:01,7,Fighting,12,UL,
1/18/2016 12:01,8,Chasing,12,MR,
1/18/2016 12:02,6,Fighting,11,LL,
1/18/2016 12:03,8,Chasing,2,MR,
1/18/2016 12:03,8,Fighting,1,LR,
1/18/2016 12:05,8,Fighting,2,LR,
1/18/2016 12:07,6,Chasing,8,UR,
1/18/2016 12:08,8,Fighting,7,UL,
1/18/2016 12:09,3,Chasing,8,UL,
1/18/2016 12:10,3,Chasing,8,MR,
1/18/2016 12:10,7,Fighting,12,MR,
1/18/2016 12:11,6,Chasing,8,LL,
1/18/2016 12:15,6,Fighting,8,LL,
1/18/2016 12:16,6,Fighting,8,LL,
1/18/2016 12:20,3,Fighting,11,LL,
1/18/2016 12:20,3,Fighting,8,LL,
1/18/2016 12:20,3,Induce-flee,11,LL,
1/18/2016 12:23,8,Chasing,11,LR,
1/18/2016 12:23,8,Chasing,7,MR,
1/18/2016 12:24,8,Fighting,7,LR,
1/18/2016 12:24,8,Fighting,5,LR,
1/18/2016 12:24,3,Fighting,8,LR,
1/18/2016 12:25,3,Fighting,8,MR,
1/18/2016 12:25,3,Subordinate,7,LL,
1/18/2016 12:26,3,Fighting,7,LL,
1/18/2016 12:27,3,Fighting,7,LL,
1/18/2016 12:27,3,Fighting,8,LR,
1/18/2016 12:28,5,Chasing,11,LL,
1/18/2016 12:28,3,Chasing,8,LR,
1/18/2016 12:29,3,Fighting,7,ML,
1/18/2016 12:32,6,Chasing,12,UR,
1/18/2016 12:33,8,Chasing,1,NB4,
1/18/2016 12:34,8,Chasing,11,UR,
1/18/2016 12:35,6,Fighting,8,MR,
1/18/2016 12:35,6,Fighting,8,NB3,
1/18/2016 12:35,6,Fighting,9,NB4,
1/18/2016 12:36,6,Fighting,12,NB5,
1/18/2016 12:36,6,Chasing,8,LL,
1/18/2016 12:37,3,Fighting,8,UL,
1/18/2016 12:38,3,Chasing,8,ML,
1/18/2016 12:39,6,Fighting,1,NB5,
1/18/2016 12:40,6,Fighting,1,NB4,
1/18/2016 12:40,3,Fighting,8,LL,
1/18/2016 12:43,8,Fighting,7,NB4,
1/18/2016 12:44,8,Fighting,4,NB4,
1/18/2016 12:53,8,Induce-flee,9,UL,
1/18/2016 12:54,8,Fighting,4,UL,
1/18/2016 12:55,3,Chasing,9,UL,
1/18/2016 12:56,8,Subordinate,9,UL,
1/18/2016 12:57,3,Fighting,12,MR,
1/18/2016 12:57,3,Fighting,9,LL,
1/18/2016 12:58,3,Fighting,7,NB5,
1/18/2016 12:59,End,End,End,End,
1/18/2016 14:00,Start,Start,Start,Start,
1/18/2016 14:04,7,Chasing,1,UR,
1/18/2016 14:04,8,"Fighting, Chasing",12,UL,
1/18/2016 14:05,3,Subordinate,8,UL,
1/18/2016 14:05,3,"Fighting, Chasing",8,UL,
1/18/2016 14:17,6,"Fighting, Chasing",8,LL,
1/18/2016 14:31,6,Chasing,2,MR,
1/18/2016 14:47,2,Chasing,1,ML,
1/18/2016 15:00,End,End,End,End,
1/18/2016 15:34,3,Fighting,12,NB4,Yes
1/18/2016 15:35,3,"Fighting, Chasing",8,AllOver,Yes
1/18/2016 15:36,"3, 6",Fighting,"3, 6",LL,Yes
1/19/2016 11:02,Start,Start,Start,Start,
1/19/2016 11:02,8,Fighting,9,ML,
1/19/2016 11:03,8,Fighting,10,UL,
1/19/2016 11:04,3,Chasing,10,UL,
1/19/2016 11:04,6,Fighting,8,LR,
1/19/2016 11:04,6,Fighting,11,LR,
1/19/2016 11:05,6,Chasing,3,LL,
1/19/2016 11:06,5,Fighting,11,LL,
1/19/2016 11:07,5,Fighting,11,LL,
1/19/2016 11:08,3,Chasing,8,MR,
1/19/2016 11:08,5,Chasing,11,LL,
1/19/2016 11:09,3,Fighting,5,UL,
1/19/2016 11:10,3,Fighting,8,UL,
1/19/2016 11:10,3,Fighting,8,MR,
1/19/2016 11:10,8,Chasing,5,LL,
1/19/2016 11:10,3,Chasing,12,LL,
1/19/2016 11:11,6,Chasing,7,MR,
1/19/2016 11:14,3,Fighting,7,UL,
1/19/2016 11:14,3,Fighting,8,UL,
1/19/2016 11:14,6,Chasing,8,LL,
1/19/2016 11:15,6,Chasing,8,NB3,
1/19/2016 11:16,3,Fighting,5,MR,
1/19/2016 11:18,8,Induce-flee,7,LL,
1/19/2016 11:19,8,Chasing,7,LR,
1/19/2016 11:21,6,Fighting,8,LL,
1/19/2016 11:22,3,Chasing,8,UL,
1/19/2016 11:23,6,Fighting,7,LL,
1/19/2016 11:25,6,Fighting,11,LL,
1/19/2016 11:25,6,Fighting,12,LL,
1/19/2016 11:25,3,Fighting,5,UL,
1/19/2016 11:27,8,Mounting,11,NB4,
1/19/2016 11:27,8,Fighting,7,NB1,
1/19/2016 11:27,8,Fighting,1,NB2,
1/19/2016 11:31,3,Chasing,5,MR,
1/19/2016 11:31,3,Mounting,5,LL,
1/19/2016 11:32,3,Induce-flee,1,LL,
1/19/2016 11:32,3,Fighting,5,LL,
1/19/2016 11:41,6,Chasing,8,LL,
1/19/2016 11:42,3,Chasing,8,LL,
1/19/2016 11:42,3,Fighting,8,UL,
1/19/2016 11:43,6,Fighting,8,LR,
1/19/2016 11:44,5,Fighting,12,LL,
1/19/2016 11:44,6,Chasing,12,LL,
1/19/2016 11:46,8,Chasing,11,LL,
1/19/2016 11:46,3,Chasing,8,LL,
1/19/2016 11:47,3,Chasing,8,ML,
1/19/2016 11:47,6,Chasing,3,LL,
1/19/2016 11:48,8,Mounting,10,NB4,
1/19/2016 11:55,6,Chasing,3,ML,
1/19/2016 11:56,2,Chasing,1,LL,
1/19/2016 11:57,6,Fighting,2,LL,
1/19/2016 11:59,3,Chasing,1,UR,
1/19/2016 11:59,End,End,End,End,
1/19/2016 11:59,Start,Start,Start,Start,
1/19/2016 12:03,6,Chasing,10,LL,
1/19/2016 12:04,3,Fighting,5,LL,
1/19/2016 12:05,6,Chasing,3,MR,
1/19/2016 12:06,3,Chasing,10,UL,
1/19/2016 12:06,6,Chasing,10,LL,
1/19/2016 12:06,6,Fighting,10,NB5,
1/19/2016 12:07,5,Fighting,11,LL,
1/19/2016 12:08,5,Chasing,11,LL,
1/19/2016 12:08,5,Fighting,11,LL,
1/19/2016 12:08,3,Fighting,5,LL,
1/19/2016 12:09,5,Fighting,11,LL,
1/19/2016 12:09,3,Induce-flee,10,LL,
1/19/2016 12:09,8,Chasing,10,UL,
1/19/2016 12:09,8,Induce-flee,1,UR,
1/19/2016 12:10,11,Chasing,9,LL,
1/19/2016 12:10,6,Induce-flee,10,LL,
1/19/2016 12:11,8,Induce-flee,10,UL,
1/19/2016 12:11,6,Fighting,8,LL,
1/19/2016 12:12,6,Subordinate,3,LL,
1/19/2016 12:14,3,Fighting,5,MR,
1/19/2016 12:14,3,Fighting,5,LR,
1/19/2016 12:14,6,Chasing,11,LR,
1/19/2016 12:15,8,Mounting,11,NB5,
1/19/2016 12:15,8,Fighting,9,NB4,
1/19/2016 12:16,11,Fighting,4,NB5,
1/19/2016 12:17,8,Fighting,11,NB4,
1/19/2016 12:18,3,Chasing,10,UL,
1/19/2016 12:20,3,Fighting,11,NB1,
1/19/2016 12:21,8,Subordinate,11,NB4,
1/19/2016 12:22,8,Chasing,1,NB4,
1/19/2016 12:24,6,Chasing,8,LL,
1/19/2016 12:25,3,Chasing,9,UL,
1/19/2016 12:25,3,Chasing,5,UL,
1/19/2016 12:27,7,Chasing,8,UL,
1/19/2016 12:30,6,Fighting,7,LL,
1/19/2016 12:31,3,Fighting,5,UR,
1/19/2016 12:31,6,Start,11,LL,
1/19/2016 12:31,6,Induce-flee,12,LR,
1/19/2016 12:33,6,Chasing,7,LR,
1/19/2016 12:34,6,Fighting,12,NB4,
1/19/2016 12:36,6,Fighting,12,LL,
1/19/2016 12:38,8,Fighting,11,LL,
1/19/2016 12:40,6,Chasing,9,MR,
1/19/2016 12:41,8,Fighting,11,LL,
1/19/2016 12:41,3,Subordinate,5,NB1,
1/19/2016 12:42,8,Mounting,11,LL,
1/19/2016 12:42,6,Fighting,8,LL,
1/19/2016 12:42,6,Fighting,8,NB2,
1/19/2016 12:44,6,Chasing,8,LR,
1/19/2016 12:44,6,Chasing,7,LR,
1/19/2016 12:45,6,Fighting,7,LL,
1/19/2016 12:45,6,Fighting,5,LL,
1/19/2016 12:45,3,Subordinate,11,LL,
1/19/2016 12:45,8,Chasing,11,LL,
1/19/2016 12:46,6,Fighting,8,LL,
1/19/2016 12:47,6,Subordinate,11,LL,
1/19/2016 12:48,7,Fighting,2,MR,
1/19/2016 12:49,8,Chasing,11,UL,
1/19/2016 12:51,8,Fighting,11,UL,
1/19/2016 12:52,6,Chasing,8,LL,
1/19/2016 12:53,3,Fighting,8,LL,
1/19/2016 12:55,8,Mounting,11,NB4,
1/19/2016 12:56,8,Fighting,11,NB1,
1/19/2016 12:57,8,Subordinate,11,NB5,
1/19/2016 12:58,8,Mounting,11,NB5,
1/19/2016 12:58,11,Fighting,4,NB5,
1/19/2016 12:59,End,End,End,End,
